1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,,,"$7,500",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,500'}]",Pasadena,"Pasadena, CA 91103",12 Month Lease,https://www.apartments.com/850-chula-vista-ave-pasadena-ca/vp869ee/,"3,000","3,000 Sq Ft",CA,Houses,91103
,,"$4,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Redondo Beach,"139 Paseo de Granada, Redondo Beach, CA 90277",,https://www.apartments.com/139-paseo-de-granada-redondo-beach-ca/j99jn15/,"1,000","1,000 Sq Ft",CA,Houses,90277
,"$2,900",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Los Angeles,"Los Angeles, CA 90034",12 Month Lease,https://www.apartments.com/3735-veteran-ave-los-angeles-ca/2h7pnv9/,830,830 Sq Ft,CA,Houses,90034
"$3,850",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,850'}]",Los Angeles,"2378 Loma Vista Pl, Los Angeles, CA 90039",1 Month Lease,https://www.apartments.com/2378-loma-vista-pl-los-angeles-ca/llzlmwf/,"1,100","1,100 Sq Ft",CA,Houses,90039
,"$3,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,800'}]",Los Angeles,"2376 Loma Vista Pl, Los Angeles, CA 90039",1 Month Lease,https://www.apartments.com/2376-loma-vista-pl-los-angeles-ca/t1wxdbc/,"1,100","1,100 Sq Ft",CA,Houses,90039
"$1,500",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,500'}]",Tracy,"Tracy, CA 95391",12 Month Lease,https://www.apartments.com/237-bella-serata-ave-tracy-ca/5xj7frn/,461,461 Sq Ft,CA,Houses,95391
,,,"$3,700",,Available Now,1 BA,"[{'bedroom_type': '4 Beds', 'price': '$3,700'}]",San Jose,"San Jose, CA 95118",12 Month Lease,https://www.apartments.com/3156-ensalmo-ave-san-jose-ca/11sd3j6/,"1,140","1,140 Sq Ft",CA,Houses,95118
,"$3,000",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,000'}]",Los Angeles,"5329 Yolanda Ave, Los Angeles, CA 91356",12 Month Lease,https://www.apartments.com/5329-yolanda-ave-los-angeles-ca/6fhfr2s/,800,800 Sq Ft,CA,Houses,91356
,,"$2,500",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",Upland,"Upland, CA 91786",,https://www.apartments.com/850-n-3rd-ave-upland-ca/8bg9763/,"1,100","1,100 Sq Ft",CA,Houses,91786
"$2,250",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,250'}]",San Diego,"San Diego, CA 92109",12 Month Lease,https://www.apartments.com/3953-mission-blvd-san-diego-ca/596fm9p/,330,330 Sq Ft,CA,Houses,92109
"$3,595",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,595'}]",Santa Monica,"Santa Monica, CA 90403",,https://www.apartments.com/907-15th-st-santa-monica-ca/4cn99gh/,"1,100","1,100 Sq Ft",CA,Houses,90403
,,,"$4,000",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,000'}]",Fountain Valley,"Fountain Valley, CA 92708",7 Month Lease,https://www.apartments.com/16283-livingstone-st-fountain-valley-ca/gyfdmex/,"1,673","1,673 Sq Ft",CA,Houses,92708
,"$2,650",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Pismo Beach,"Pismo Beach, CA 93449",1 Month Lease,https://www.apartments.com/233-boeker-ave-pismo-beach-ca/y0s1fgv/,800,800 Sq Ft,CA,Houses,93449
,,"$6,500",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Beverly Hills,"Beverly Hills, CA 90212",12 Month Lease,https://www.apartments.com/257-s-spalding-dr-beverly-hills-ca/10ddmd5/,"2,100","2,100 Sq Ft",CA,Houses,90212
,,,"$4,500",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,500'}]",Irvine,"Irvine, CA 92602",12 Month Lease,https://www.apartments.com/104-turning-post-irvine-ca/jyk7e44/,"2,690","2,690 Sq Ft",CA,Houses,92602
,,,"$6,800",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,800'}]",Los Angeles,"2046 Greenfield Ave, Los Angeles, CA 90025",1 Month Lease,https://www.apartments.com/2046-greenfield-ave-los-angeles-ca/5wr961n/,"2,000","2,000 Sq Ft",CA,Houses,90025
,,"$5,000",,,Apr 8,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,000'}]",Los Angeles,"2022 Stanley Hills Dr, Los Angeles, CA 90046",,https://www.apartments.com/2022-stanley-hills-dr-los-angeles-ca/45vj6dl/,"1,550","1,550 Sq Ft",CA,Houses,90046
,,"$4,750",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,750'}]",Los Angeles,"4066 Lyceum Ave, Los Angeles, CA 90066",12 Month Lease,https://www.apartments.com/4066-lyceum-ave-los-angeles-ca/m856jkh/,"1,300","1,300 Sq Ft",CA,Houses,90066
,,"$4,375",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,375'}]",Los Angeles,"Los Angeles, CA 90016",12 Month Lease,https://www.apartments.com/2315-s-cochran-ave-los-angeles-ca/q5gzvey/,"1,309","1,309 Sq Ft",CA,Houses,90016
,"$2,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Los Angeles,"Los Angeles, CA 90031",6 Month Lease,https://www.apartments.com/2253-parkside-ave-los-angeles-ca/lkr2zve/,800,800 Sq Ft,CA,Houses,90031
"$2,100",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,100'}]",Pasadena,"Pasadena, CA 91105",12 Month Lease,https://www.apartments.com/50-fern-dr-pasadena-ca/74tv1fz/,400,400 Sq Ft,CA,Houses,91105
,,,"$4,350",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,350'}]",Los Angeles,"10552 Andasol Ave, Los Angeles, CA 91344",12 Month Lease,https://www.apartments.com/10552-andasol-ave-los-angeles-ca/5eegefn/,"2,150","2,150 Sq Ft",CA,Houses,91344
,,"$4,999",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,999'}]",Rancho Mirage,"Rancho Mirage, CA 92270",,https://www.apartments.com/192-n-kavenish-dr-rancho-mirage-ca/965fgm4/,"2,456","2,456 Sq Ft",CA,Houses,92270
,,"$4,500",,,Apr 4,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Los Angeles,"3858 Keeshen Dr, Los Angeles, CA 90066",1 Month Lease,https://www.apartments.com/3858-keeshen-dr-los-angeles-ca/vxkrl1e/,"1,700","1,700 Sq Ft",CA,Houses,90066
,,"$6,900",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,900'}]",Los Angeles,"Los Angeles, CA 90068",12 Month Lease,https://www.apartments.com/6450-bryn-mawr-dr-los-angeles-ca/9b2pg15/,"1,650","1,650 Sq Ft",CA,Houses,90068
$850,,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$850'}]",Los Angeles,"1215 S St Andrews Pl, Los Angeles, CA 90019",,https://www.apartments.com/1215-s-st-andrews-pl-los-angeles-ca/bnjfg4c/,120,120 Sq Ft,CA,Houses,90019
,,,"$12,000",,Available Now,4½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$12,000'}]",Santa Monica,"Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/905-berkeley-st-santa-monica-ca/m84yrjh/,"3,495","3,495 Sq Ft",CA,Houses,90403
"$1,600",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",Los Angeles,"Los Angeles, CA 91436",12 Month Lease,https://www.apartments.com/5004-petit-ave-los-angeles-ca/p86680t/,450,450 Sq Ft,CA,Houses,91436
,,,,"$5,000",May 15,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$5,000'}]",Rolling Hills Estates,"2 Pleasant Hill Dr, Rolling Hills Estates, CA 90274",,https://www.apartments.com/2-pleasant-hill-dr-rolling-hills-estates-ca/bqj4c4b/,"2,600","2,600 Sq Ft",CA,Houses,90274
,"$1,999",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,999'}]",Los Angeles,"6693 De Longpre Ave, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/6693-de-longpre-ave-los-angeles-ca/bgk13vb/,650,650 Sq Ft,CA,Houses,90028
"$2,300",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",Los Angeles,"Los Angeles, CA 90064",12 Month Lease,https://www.apartments.com/2542-s-bentley-ave-los-angeles-ca/d92z4kk/,400,400 Sq Ft,CA,Houses,90064
,,"$9,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$9,000'}]",Los Angeles,"16561 Park Lane Dr, Los Angeles, CA 90049",12 Month Lease,https://www.apartments.com/16561-park-lane-dr-los-angeles-ca/23ykbmb/,"3,597","3,597 Sq Ft",CA,Houses,90049
,,"$4,400",,,Apr 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,400'}]",Los Angeles,"Los Angeles, CA 90004",,https://www.apartments.com/509-n-kingsley-dr-los-angeles-ca/wbq53tj/,"1,300","1,300 Sq Ft",CA,Houses,90004
,,,"$4,700",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,700'}]",Newark,"Newark, CA 94560",,https://www.apartments.com/8356-peninsula-way-newark-ca/8s3v4v1/,"2,600","2,600 Sq Ft",CA,Houses,94560
,,"$2,650",,,Apr 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,650'}]",Gardena,"1046 W 187th Pl, Gardena, CA 90248",,https://www.apartments.com/1046-w-187th-pl-gardena-ca/76kwdgz/,"1,160","1,160 Sq Ft",CA,Houses,90248
"$1,800",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,800'}]",Los Angeles,"Los Angeles, CA 90006",,https://www.apartments.com/1705-1-2-s-burlington-ave-los-angeles-ca/pyevb7v/,864,864 Sq Ft,CA,Houses,90006
"$2,875",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,875'}]",Los Angeles,"10367 Oletha Ln, Los Angeles, CA 90077",12 Month Lease,https://www.apartments.com/10367-oletha-ln-los-angeles-ca/n329b6m/,900,900 Sq Ft,CA,Houses,90077
,,,,"$8,000",Available Now,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$8,000'}]",Los Angeles,"Los Angeles, CA 90026",12 Month Lease,https://www.apartments.com/1163-n-coronado-st-los-angeles-ca/pz7gm6s/,"2,637","2,637 Sq Ft",CA,Houses,90026
,,"$2,300",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,300'}]",San Diego,"San Diego, CA 92114",,https://www.apartments.com/7121-aquamarine-rd-san-diego-ca/6cr9rqv/,"1,300","1,300 Sq Ft",CA,Houses,92114
,,"$4,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Los Angeles,"Los Angeles, CA 91606",,https://www.apartments.com/6126-bellingham-ave-los-angeles-ca/k8tfzm9/,"1,268","1,268 Sq Ft",CA,Houses,91606
,,,"$2,395",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,395'}]",Lompoc,"Lompoc, CA 93436",12 Month Lease,https://www.apartments.com/253-vega-ave-lompoc-ca/1qscnc6/,"1,550","1,550 Sq Ft",CA,Houses,93436
,,,"$4,000",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,000'}]",Los Angeles,"Los Angeles, CA 91423",12 Month Lease,https://www.apartments.com/13724-la-maida-st-los-angeles-ca/17hbgl7/,"1,750","1,750 Sq Ft",CA,Houses,91423
"$1,450",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,450'}]",Pasadena,"235 Cherry Dr, Pasadena, CA 91105",12 Month Lease,https://www.apartments.com/235-cherry-dr-pasadena-ca/dyh9hhj/,219,219 Sq Ft,CA,Houses,91105
,"$2,300",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,300'}]",Monrovia,"Monrovia, CA 91016",,https://www.apartments.com/909-valley-view-ave-monrovia-ca/873xv53/,910,910 Sq Ft,CA,Houses,91016
,"$3,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",Glendale,"1810 Los Encinos Ave, Glendale, CA 91208",,https://www.apartments.com/1810-los-encinos-ave-glendale-ca/6b6n9rs/,"1,386","1,386 Sq Ft",CA,Houses,91208
,,,,"$2,895",Available Now,3½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$2,895'}]",Temecula,"34078 Turtle Creek St, Temecula, CA 92592",12 Month Lease,https://www.apartments.com/34078-turtle-creek-st-temecula-ca/8mnbqd2/,"3,767","3,767 Sq Ft",CA,Houses,92592
"$2,300",,,,,May 17,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",Windsor,"Windsor, CA 95492",12 Month Lease,https://www.apartments.com/782-glen-miller-dr-windsor-ca/mzf2yml/,690,690 Sq Ft,CA,Houses,95492
,"$4,400",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,400'}]",Santa Monica,"658 Copeland Ct, Santa Monica, CA 90405",6 Month Lease,https://www.apartments.com/658-copeland-ct-santa-monica-ca/xly8tbm/,750,750 Sq Ft,CA,Houses,90405
,"$2,700",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",Pasadena,"601 W Montana St, Pasadena, CA 91103",,https://www.apartments.com/601-w-montana-st-pasadena-ca/wxc4l1h/,900,900 Sq Ft,CA,Houses,91103
,,,"$2,950",,Available Now,3½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,950'}]",Tracy,"Tracy, CA 95377",12 Month Lease,https://www.apartments.com/1053-vecindad-st-tracy-ca/2w5sfxb/,"2,949","2,949 Sq Ft",CA,Houses,95377
,,"$3,225",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,225'}]",San Jose,"San Jose, CA 95139",,https://www.apartments.com/101-morrow-ct-san-jose-ca/tznz2yc/,"1,700","1,700 Sq Ft",CA,Houses,95139
,,"$3,000",,,May 1,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",West Carson,"West Carson, CA 90710",12 Month Lease,https://www.apartments.com/23741-pasatiempo-ln-west-carson-ca/zb3md0x/,"2,100","2,100 Sq Ft",CA,Houses,90710
"$2,250",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,250'}]",Valley Village,"Valley Village, CA 91607",12 Month Lease,https://www.apartments.com/11857-addison-st-valley-village-ca/fn47cjv/,500,500 Sq Ft,CA,Houses,91607
,"$2,100",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",Los Angeles,"Los Angeles, CA 90065",,https://www.apartments.com/2220-w-ave-31-los-angeles-ca/2rw1bg9/,"1,000","1,000 Sq Ft",CA,Houses,90065
,,"$3,500",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",Los Angeles,"Los Angeles, CA 91402",6 Month Lease,https://www.apartments.com/8036-katherine-ave-los-angeles-ca/w06ee3j/,"1,384","1,384 Sq Ft",CA,Houses,91402
,,"$5,300",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,300'}]",Los Angeles,"Los Angeles, CA 91367",6 Month Lease,https://www.apartments.com/5645-woodlake-ave-los-angeles-ca/1pgmwe7/,"2,300","2,300 Sq Ft",CA,Houses,91367
,"$2,700",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",Santa Cruz,"Santa Cruz, CA 95062",12 Month Lease,https://www.apartments.com/2331-mattison-ln-santa-cruz-ca/nrf3h8n/,635,635 Sq Ft,CA,Houses,95062
,,"$5,500",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",San Francisco,"San Francisco, CA 94110",,https://www.apartments.com/734-anderson-st-san-francisco-ca/zddzd5w/,"1,200","1,200 Sq Ft",CA,Houses,94110
,,"$2,600",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,600'}]",Rosemead,"Rosemead, CA 91770",,https://www.apartments.com/9122-ralph-st-rosemead-ca/ytteq8t/,"1,200","1,200 Sq Ft",CA,Houses,91770
,"$5,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$5,000'}]",Los Angeles,"222 6th Ave, Los Angeles, CA 90291",,https://www.apartments.com/222-6th-ave-los-angeles-ca/999v8m6/,"1,100","1,100 Sq Ft",CA,Houses,90291
,,,"$6,450",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,450'}]",Palos Verdes Estates,"2236 Vía La Brea, Palos Verdes Estates, CA 90274",12 Month Lease,https://www.apartments.com/2236-via-la-brea-palos-verdes-estates-ca/qfyr30x/,"2,875","2,875 Sq Ft",CA,Houses,90274
