Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
CENTURY 21 HOME,"$520,000","11479 Leatherleaf Rd, Fontana, CA 92337",11479 Leatherleaf Rd,Fontana,CA,92337,5,3,"1,975","3,998 sqft",3998.0,SingleFamily,1992,"Direct Access, Driveway, Garage - Two Door",null,"$516,610","$2,400/mo",$263,https://www.zillow.com/homedetails/11479-Leatherleaf-Rd-Fontana-CA-92337/17284357_zpid/
,"$185,000","604 W Cornell Ave, Fresno, CA 93705",604 W Cornell Ave,Fresno,CA,93705,2,1,"1,199","8,581 sqft",8581.0,SingleFamily,1950,0 spaces,null,"$247,883","$1,395/mo",$154,https://www.zillow.com/homedetails/604-W-Cornell-Ave-Fresno-CA-93705/18736845_zpid/
,"$349,900","6960 Demaret Dr, Sacramento, CA 95822",6960 Demaret Dr,Sacramento,CA,95822,3,2,"1,400","7,405 sqft",7405.0,SingleFamily,1960,"Garage - Attached, ",null,"$374,456","$1,950/mo",$250,https://www.zillow.com/homedetails/6960-Demaret-Dr-Sacramento-CA-95822/25836240_zpid/
,"$520,000","16008 Marty Ave, Bakersfield, CA 93314",16008 Marty Ave,Bakersfield,CA,93314,3,2,"3,177","11,326 sqft",11326.0,SingleFamily,1993,2 Car Garage,null,"$485,001","$2,404/mo",$164,https://www.zillow.com/homedetails/16008-Marty-Ave-Bakersfield-CA-93314/19012449_zpid/
REMAX TIFFANY REAL ESTATE,"$675,000","10313 Harvest Ave, Santa Fe Springs, CA 90670",10313 Harvest Ave,SantaFeSprings,CA,90670,3,3,"1,295","5,458 sqft",5458.0,SingleFamily,1951,"Concrete, Garage Faces Front, Garage - Two Door, Garage Door Opener",null,"$633,402","$2,950/mo",$521,https://www.zillow.com/homedetails/10313-Harvest-Ave-Santa-Fe-Springs-CA-90670/21369352_zpid/
,"$900,000","6725 Thornhill Dr, Oakland, CA 94611",6725 Thornhill Dr,Oakland,CA,94611,2,2,"1,072","5,936 sqft",5936.0,SingleFamily,1963,"Garage Door Opener, Detached, Space Per Unit - 2, Garage Faces Front",null,"$1,114,176","$3,250/mo",$840,https://www.zillow.com/homedetails/6725-Thornhill-Dr-Oakland-CA-94611/24817454_zpid/
KIELTY REALTY,"$979,999","16 Potomac, Irvine, CA 92620",16 Potomac,Irvine,CA,92620,4,4,"2,075","3,497 sqft",3497.0,SingleFamily,1985,"Driveway, Garage, Garage Faces Front, Garage - Two Door, Garage Door Opener, Public",$107 monthly,"$998,464","$3,600/mo",$472,https://www.zillow.com/homedetails/16-Potomac-Irvine-CA-92620/25516731_zpid/
KELLER WILLIAMS REALTY,"$339,900","1112 E Country Club Blvd, Big Bear City, CA 92314",1112 E Country Club Blvd,BigBearCity,CA,92314,3,2,"1,138","6,067 sqft",6067.0,SingleFamily,1975,Garage - Attached,null,"$343,474","$1,550/mo",$299,https://www.zillow.com/homedetails/1112-E-Country-Club-Blvd-Big-Bear-City-CA-92314/17390316_zpid/
,"$215,000","43648 Peel Mill Creek Way, Posey, CA 93260",43648 Peel Mill Creek Way,Posey,CA,93260,3,1,--,"76,230 sqft",76230.0,SingleFamily,1929,Open,null,"$212,658",null,null,https://www.zillow.com/homedetails/43648-Peel-Mill-Creek-Way-Posey-CA-93260/2071645309_zpid/
SENTRY RESIDENTIAL INC.,"$800,000","1343 Macadamia Dr, Fallbrook, CA 92028",1343 Macadamia Dr,Fallbrook,CA,92028,4,2,"2,191","38,768 sqft",38768.0,SingleFamily,1977,"Garage - Attached, Carport",null,"$810,849","$2,789/mo",$365,https://www.zillow.com/homedetails/1343-Macadamia-Dr-Fallbrook-CA-92028/16563273_zpid/
,"$470,000","15925 Marty Ave, Bakersfield, CA 93314",15925 Marty Ave,Bakersfield,CA,93314,3,3,"2,679","10,892 sqft",10892.0,SingleFamily,1991,3 Car Garage,null,"$484,839","$2,619/mo",$175,https://www.zillow.com/homedetails/15925-Marty-Ave-Bakersfield-CA-93314/19012454_zpid/
,"$750,000","17157 Karen Rd, Madera, CA 93636",17157 Karen Rd,Madera,CA,93636,4,3,"3,133",2.27 Acres,98881.2,SingleFamily,1990,"Garage - Attached, ",null,"$756,521","$2,695/mo",$239,https://www.zillow.com/homedetails/17157-Karen-Rd-Madera-CA-93636/19139611_zpid/
KELLER WILLIAMS WESTLAKE VILLAGE,"$749,900","6439 Danette St, Simi Valley, CA 93063",6439 Danette St,SimiValley,CA,93063,4,3,"2,037","7,000 sqft",7000.0,SingleFamily,1980,RV Gated,null,"$779,319","$3,200/mo",$368,https://www.zillow.com/homedetails/6439-Danette-St-Simi-Valley-CA-93063/16456209_zpid/
DILBECK REAL ESTATE,"$559,000","119 W Gaillard St, Glendora, CA 91740",119 W Gaillard St,Glendora,CA,91740,3,2,"1,282","9,239 sqft",9239.0,SingleFamily,1961,Direct Access,null,"$588,228","$2,600/mo",$436,https://www.zillow.com/homedetails/119-W-Gaillard-St-Glendora-CA-91740/21640132_zpid/
RE/MAX OF CHICO,"$315,000","6359 Lucky John Rd, Paradise, CA 95969",6359 Lucky John Rd,Paradise,CA,95969,2,2,"1,380","13,503 sqft",13503.0,SingleFamily,1968,"Driveway, Garage, RV Potential",null,"$327,428","$1,700/mo",$228,https://www.zillow.com/homedetails/6359-Lucky-John-Rd-Paradise-CA-95969/18250224_zpid/
,"$369,900","10309 Loughton Ave, Bakersfield, CA 93311",10309 Loughton Ave,Bakersfield,CA,93311,4,2,"1,919","7,841 sqft",7841.0,SingleFamily,2000,2 Car Garage,null,"$365,375","$1,950/mo",$193,https://www.zillow.com/homedetails/10309-Loughton-Ave-Bakersfield-CA-93311/19005934_zpid/
,"$485,000","1151 Calypso Ranch Dr, Plumas Lake, CA 95961",1151 Calypso Ranch Dr,PlumasLake,CA,95961,4,2,"2,149",0.34 Acres,14810.4,SingleFamily,2004,"Garage - Attached, ",null,"$485,004","$2,250/mo",$226,https://www.zillow.com/homedetails/1151-Calypso-Ranch-Dr-Plumas-Lake-CA-95961/63070265_zpid/
THE AGENCY,"$7,995,000","17015 Adlon Rd, Encino, CA 91436",17015 Adlon Rd,Encino,CA,91436,6,10,"8,901","16,033 sqft",16033.0,SingleFamily,2019,"Driveway, Gated, Garage - Three Door, Garage",null,"$4,800/mo",null,$898,https://www.zillow.com/homedetails/17015-Adlon-Rd-Encino-CA-91436/19994630_zpid/
BERKSHIRE HATH HM SVCS CA PROP,"$675,000","1334 N Shelley Ave, Upland, CA 91786",1334 N Shelley Ave,Upland,CA,91786,3,2,"1,600","10,219 sqft",10219.0,SingleFamily,1961,"Driveway, Concrete, Garage, Garage Faces Rear, Garage Door Opener",null,"$689,622","$2,616/mo",$422,https://www.zillow.com/homedetails/1334-N-Shelley-Ave-Upland-CA-91786/17568732_zpid/
BHHS CA PROPERTIES,"$825,000","30592 Aspen Glen St, Murrieta, CA 92563",30592 Aspen Glen St,Murrieta,CA,92563,4,3,"3,474","9,147 sqft",9147.0,SingleFamily,2017,Garage - Attached,$128 monthly,null,null,$237,https://www.zillow.com/homedetails/30592-Aspen-Glen-St-Murrieta-CA-92563/249901942_zpid/
,"$435,000","4028 Eastwood Village Ln, Carmichael, CA 95608",4028 Eastwood Village Ln,Carmichael,CA,95608,3,3,"1,480","3,027 sqft",3027.0,SingleFamily,1993,"Garage - Attached, ",$120 monthly,"$469,560","$2,150/mo",$294,https://www.zillow.com/homedetails/4028-Eastwood-Village-Ln-Carmichael-CA-95608/26053662_zpid/
,"$430,000","7435 Parkvale Way, Citrus Heights, CA 95621",7435 Parkvale Way,CitrusHeights,CA,95621,3,2,"1,416","5,662 sqft",5662.0,SingleFamily,1979,"Garage - Attached, ",null,"$454,807","$2,000/mo",$304,https://www.zillow.com/homedetails/7435-Parkvale-Way-Citrus-Heights-CA-95621/25980859_zpid/
,"$469,900","10 El Conde Ct, Sacramento, CA 95833",10 El Conde Ct,Sacramento,CA,95833,4,3,"2,146","6,098 sqft",6098.0,SingleFamily,1988,"Garage - Attached, ",null,"$503,931","$2,350/mo",$219,https://www.zillow.com/homedetails/10-El-Conde-Ct-Sacramento-CA-95833/26015377_zpid/
"KELLER WILLIAMS SAN FRANCISCO, Anna Shea","$1,095,000","2543 16th Ave, San Francisco, CA 94116",2543 16th Ave,SanFrancisco,CA,94116,3,2,"1,650","2,996 sqft",2996.0,SingleFamily,1926,"Attached, Interior Access, Tandem, On Site (Single Family Only), Driveway",null,null,null,$664,https://www.zillow.com/homedetails/2543-16th-Ave-San-Francisco-CA-94116/15123106_zpid/
,"$459,000","14911 Mistletoe Ave, Bakersfield, CA 93314",14911 Mistletoe Ave,Bakersfield,CA,93314,4,3,"2,113","9,148 sqft",9148.0,SingleFamily,2018,3 Car Garage,null,"$446,989","$2,295/mo",$217,https://www.zillow.com/homedetails/14911-Mistletoe-Ave-Bakersfield-CA-93314/252073586_zpid/
,"$489,000","18000 Kings Creek Rd, Boulder Creek, CA 95006",18000 Kings Creek Rd,BoulderCreek,CA,95006,1,2,"1,240",6.88 Acres,299692.8,SingleFamily,2008,Off-street,null,null,null,$394,https://www.zillow.com/homedetails/18000-Kings-Creek-Rd-Boulder-Creek-CA-95006/2071576881_zpid/
,"$815,800","2918 Simba Pl, Brentwood, CA 94513",2918 Simba Pl,Brentwood,CA,94513,4,4,"3,069","10,184 sqft",10184.0,SingleFamily,2005,"Garage Door Opener, Attached, Garage Faces Front",$40 monthly,"$838,904","$3,500/mo",$266,https://www.zillow.com/homedetails/2918-Simba-Pl-Brentwood-CA-94513/68039488_zpid/
RE/MAX CHAMPIONS,"$405,000","617 W Ralston St, Ontario, CA 91762",617 W Ralston St,Ontario,CA,91762,2,1,756,"8,585 sqft",8585.0,SingleFamily,1957,Garage - Attached,null,"$480,819","$1,895/mo",$536,https://www.zillow.com/homedetails/617-W-Ralston-St-Ontario-CA-91762/17581372_zpid/
,"$400,000","2830 W Border Links Dr, Visalia, CA 93291",2830 W Border Links Dr,Visalia,CA,93291,2,2,"1,812","4,338 sqft",4338.0,SingleFamily,1966,"Carport, ",$450 monthly,"$412,829","$1,500/mo",$221,https://www.zillow.com/homedetails/2830-W-Border-Links-Dr-Visalia-CA-93291/16231951_zpid/
CENTURY 21 CITRUS REALTY INC,"$415,000","3660 Daly Ave, Riverside, CA 92509",3660 Daly Ave,Riverside,CA,92509,3,2,"1,000","7,405 sqft",7405.0,SingleFamily,1982,Garage - Attached,null,"$435,751","$2,095/mo",$415,https://www.zillow.com/homedetails/3660-Daly-Ave-Riverside-CA-92509/17825222_zpid/
SEGOVIA REAL ESTATE GROUP,"$345,000","3042 Christina St, Lancaster, CA 93535",3042 Christina St,Lancaster,CA,93535,3,2,"1,420","7,000 sqft",7000.0,SingleFamily,1992,Garage - Attached,null,"$342,622","$2,200/mo",$243,https://www.zillow.com/homedetails/3042-Christina-St-Lancaster-CA-93535/20307623_zpid/
REALTY ONE GROUP,"$585,000","2153 Manchester Ave, Escondido, CA 92027",2153 Manchester Ave,Escondido,CA,92027,4,2,"1,869","9,583 sqft",9583.0,SingleFamily,1971,Garage - Attached,null,"$643,344","$2,895/mo",$313,https://www.zillow.com/homedetails/2153-Manchester-Ave-Escondido-CA-92027/16695506_zpid/
,"$479,000","278 Lyons St, Sonora, CA 95370",278 Lyons St,Sonora,CA,95370,4,3,"3,100","6,098 sqft",6098.0,SingleFamily,1925,No Data,null,"$2,650/mo",null,$155,https://www.zillow.com/homedetails/278-Lyons-St-Sonora-CA-95370/16186520_zpid/
,"$389,000","4639 Risstay Way, Shasta Lake, CA 96019",4639 Risstay Way,ShastaLake,CA,96019,3,2,"1,727","8,276 sqft",8276.0,SingleFamily,2017,"Garage - Attached, ",$23 monthly,"$389,111","$1,895/mo",$225,https://www.zillow.com/homedetails/4639-Risstay-Way-Shasta-Lake-CA-96019/97953576_zpid/
COLDWELL BANKER HOME SOURCE,"$274,900","15085 Daisy Rd, Adelanto, CA 92301",15085 Daisy Rd,Adelanto,CA,92301,4,2,"1,398","7,405 sqft",7405.0,SingleFamily,1994,Garage - Attached,null,"$279,706","$1,650/mo",$197,https://www.zillow.com/homedetails/15085-Daisy-Rd-Adelanto-CA-92301/17645874_zpid/
,"$649,900","4245 Glory Hole Dr, Camino, CA 95709",4245 Glory Hole Dr,Camino,CA,95709,3,2,"2,175",5 Acres,217800.0,SingleFamily,1992,"Carport, Garage - Detached, ",null,"$662,531","$2,500/mo",$299,https://www.zillow.com/homedetails/4245-Glory-Hole-Dr-Camino-CA-95709/18599222_zpid/
,"$325,000","2314 California St, Eureka, CA 95501",2314 California St,Eureka,CA,95501,3,2,"1,400","4,356 sqft",4356.0,SingleFamily,1910,"Garage - Detached, ",null,"$325,000","$1,625/mo",$232,https://www.zillow.com/homedetails/2314-California-St-Eureka-CA-95501/18815728_zpid/
OMI & ASSOCIATES,"$688,000","406 S Myrtlewood St, West Covina, CA 91791",406 S Myrtlewood St,WestCovina,CA,91791,3,2,"1,355","7,583 sqft",7583.0,SingleFamily,1953,"Driveway, Concrete, Garage Faces Front, Garage - Single Door, Garage Door Opener, Gated, RV Access/Parking, RV Gated, RV Potential",null,"$690,355","$2,500/mo",$508,https://www.zillow.com/homedetails/406-S-Myrtlewood-St-West-Covina-CA-91791/21568846_zpid/
,"$987,000","8508 Roberta Dr, El Cerrito, CA 94530",8508 Roberta Dr,ElCerrito,CA,94530,3,2,"1,347","5,724 sqft",5724.0,SingleFamily,1952,"Garage Door Opener, Attached, Garage",null,"$1,233,592","$3,675/mo",$733,https://www.zillow.com/homedetails/8508-Roberta-Dr-El-Cerrito-CA-94530/18530357_zpid/
,"$610,000","9615 Red Current Way, Elk Grove, CA 95757",9615 Red Current Way,ElkGrove,CA,95757,4,3,"2,553","4,543 sqft",4543.0,SingleFamily,2004,"Garage - Attached, ",null,"$663,751","$2,500/mo",$239,https://www.zillow.com/homedetails/9615-Red-Current-Way-Elk-Grove-CA-95757/63136158_zpid/
RE/MAX GOLD COAST REALTORS,"$769,900","670 Saratoga Ave, Ventura, CA 93003",670 Saratoga Ave,Ventura,CA,93003,4,3,"2,018","3,484 sqft",3484.0,SingleFamily,2001,Garage - Attached,null,"$793,408","$3,300/mo",$382,https://www.zillow.com/homedetails/670-Saratoga-Ave-Ventura-CA-93003/59692458_zpid/
,"$349,800","6700 51st St, Sacramento, CA 95823",6700 51st St,Sacramento,CA,95823,3,2,"1,164","6,098 sqft",6098.0,SingleFamily,1960,"Garage - Attached, ",null,"$375,133","$1,850/mo",$301,https://www.zillow.com/homedetails/6700-51st-St-Sacramento-CA-95823/25840068_zpid/
,"$589,000","12071 Alta Sierra Dr, Grass Valley, CA 95949",12071 Alta Sierra Dr,GrassValley,CA,95949,3,3,"1,972",0.75 Acres,32670.0,SingleFamily,1992,"Garage - Attached, ",$3 monthly,"$589,075","$2,000/mo",$299,https://www.zillow.com/homedetails/12071-Alta-Sierra-Dr-Grass-Valley-CA-95949/19436091_zpid/
TAYLOR HOVING REALTY GROUP,"$972,000","895 N 2nd St, Grover Beach, CA 93433",895 N 2nd St,GroverBeach,CA,93433,3,2,"2,014","7,501 sqft",7501.0,SingleFamily,1965,"Driveway, Garage Faces Front",null,"$801,595","$2,900/mo",$483,https://www.zillow.com/homedetails/895-N-2nd-St-Grover-Beach-CA-93433/15435134_zpid/
,"$245,000","1504 N Sampson St, Tulare, CA 93274",1504 N Sampson St,Tulare,CA,93274,3,2,"1,258","8,189 sqft",8189.0,SingleFamily,1968,"Garage - Attached, ",null,"$251,255","$1,500/mo",$195,https://www.zillow.com/homedetails/1504-N-Sampson-St-Tulare-CA-93274/16263904_zpid/
NEXTGEN TEAM REALTY,"$389,000","904 Columbia St, Redlands, CA 92374",904 Columbia St,Redlands,CA,92374,3,2,"1,048","3,968 sqft",3968.0,SingleFamily,1801,Driveway,null,"$390,105","$1,900/mo",$371,https://www.zillow.com/homedetails/904-Columbia-St-Redlands-CA-92374/17260653_zpid/
TREELINE REALTY & INVESTMENT,"$629,000","18906 Chatfield Dr #1, Riverside, CA 92508",18906 Chatfield Dr #1,Riverside,CA,92508,4,3,"2,870","7,405 sqft",7405.0,SingleFamily,2005,"Driveway, Garage",$33 monthly,null,null,$219,https://www.zillow.com/homedetails/18906-Chatfield-Dr-1-Riverside-CA-92508/2071522053_zpid/
,"$295,000","5517 Shasta Ave, Dunsmuir, CA 96025",5517 Shasta Ave,Dunsmuir,CA,96025,2,2,"1,646","3,920 sqft",3920.0,SingleFamily,1940,Garage - Attached,null,"$295,002","$1,825/mo",$179,https://www.zillow.com/homedetails/5517-Shasta-Ave-Dunsmuir-CA-96025/15980799_zpid/
,"$425,000","10601 Coloma Rd, Rancho Cordova, CA 95670",10601 Coloma Rd,RanchoCordova,CA,95670,4,2,"1,958",0.27 Acres,11761.2,SingleFamily,1962,Garage - Attached,null,"$449,074","$2,000/mo",$217,https://www.zillow.com/homedetails/10601-Coloma-Rd-Rancho-Cordova-CA-95670/25856790_zpid/
,"$499,000","1021 Whispering Pines Dr, Turlock, CA 95382",1021 Whispering Pines Dr,Turlock,CA,95382,4,3,"2,047","6,198 sqft",6198.0,SingleFamily,1993,"Garage - Attached, ",null,"$511,979","$2,250/mo",$244,https://www.zillow.com/homedetails/1021-Whispering-Pines-Dr-Turlock-CA-95382/16050153_zpid/
,"$679,000","147 Chesterfield Way, Folsom, CA 95630",147 Chesterfield Way,Folsom,CA,95630,3,3,"2,147","7,078 sqft",7078.0,SingleFamily,1988,"Garage - Attached, ",null,"$738,010","$2,617/mo",$316,https://www.zillow.com/homedetails/147-Chesterfield-Way-Folsom-CA-95630/25876492_zpid/
,"$155,000","14720 Emigrant Trl, River Pines, CA 95675",14720 Emigrant Trl,RiverPines,CA,95675,2,1,738,"6,394 sqft",6394.0,SingleFamily,1962,0 spaces,null,"$153,473","$1,700/mo",$210,https://www.zillow.com/homedetails/14720-Emigrant-Trl-River-Pines-CA-95675/18200592_zpid/
,"$659,000","2424 Doidge Ave, Pinole, CA 94564",2424 Doidge Ave,Pinole,CA,94564,3,2,"1,100","6,048 sqft",6048.0,SingleFamily,1958,"Garage Door Opener, Attached",null,"$698,065","$2,995/mo",$599,https://www.zillow.com/homedetails/2424-Doidge-Ave-Pinole-CA-94564/18484296_zpid/
KELLER WILLIAMS PROPERTY TEAM,"$319,000","745 East St, Los Banos, CA 93635",745 East St,LosBanos,CA,93635,4,2,"1,344","7,405 sqft",7405.0,SingleFamily,1955,"Driveway, Driveway Down Slope From Street",null,"$324,150","$1,400/mo",$237,https://www.zillow.com/homedetails/745-East-St-Los-Banos-CA-93635/19167827_zpid/
,"$650,000","3606 Bayport Pl, Elk Grove, CA 95758",3606 Bayport Pl,ElkGrove,CA,95758,4,3,"2,507","5,710 sqft",5710.0,SingleFamily,1999,"Garage - Attached, ",$101 monthly,"$707,276","$2,500/mo",$259,https://www.zillow.com/homedetails/3606-Bayport-Pl-Elk-Grove-CA-95758/25935742_zpid/
,"$550,000","2719 Genesee Dr, Rocklin, CA 95765",2719 Genesee Dr,Rocklin,CA,95765,3,2,"1,447","10,097 sqft",10097.0,SingleFamily,1996,"Garage - Attached, ",null,"$517,485","$2,295/mo",$380,https://www.zillow.com/homedetails/2719-Genesee-Dr-Rocklin-CA-95765/17716731_zpid/
,"$239,900","2450 S Backer Ave, Fresno, CA 93725",2450 S Backer Ave,Fresno,CA,93725,4,2,"1,484","5,998 sqft",5998.0,SingleFamily,1948,Carport,null,"$250,804","$1,500/mo",$162,https://www.zillow.com/homedetails/2450-S-Backer-Ave-Fresno-CA-93725/18771654_zpid/
BERKSHIRE HATHAWAY HOMESERVICE,"$425,000","787 Pine Cone Dr, Julian, CA 92036",787 Pine Cone Dr,Julian,CA,92036,4,3,"1,607","10,088 sqft",10088.0,SingleFamily,1977,"Driveway, Concrete, Garage Faces Front, Garage - Single Door, Garage Door Opener",null,"$436,590","$2,400/mo",$264,https://www.zillow.com/homedetails/787-Pine-Cone-Dr-Julian-CA-92036/16758301_zpid/
CENTURY 21 AWARD,"$799,000","208 Cottonpatch Way, El Cajon, CA 92020",208 Cottonpatch Way,ElCajon,CA,92020,4,2,"1,794","9,300 sqft",9300.0,SingleFamily,1965,Driveway,null,null,null,$445,https://www.zillow.com/homedetails/208-Cottonpatch-Way-El-Cajon-CA-92020/17023633_zpid/
"ADDORA & COMPANY, INC.","$1,050,000","1346 Cordova Ave, Glendale, CA 91207",1346 Cordova Ave,Glendale,CA,91207,3,2,"1,849","4,556 sqft",4556.0,SingleFamily,1927,"On Street, Driveway, Garage - Single Door, Gated, Porte-Cochere",null,null,null,$568,https://www.zillow.com/homedetails/1346-Cordova-Ave-Glendale-CA-91207/20838475_zpid/
,"$330,000","564 Venice Ave, Dinuba, CA 93618",564 Venice Ave,Dinuba,CA,93618,4,2,"1,749","7,474 sqft",7474.0,SingleFamily,2006,"Garage - Attached, ",null,"$331,629","$1,695/mo",$189,https://www.zillow.com/homedetails/564-Venice-Ave-Dinuba-CA-93618/69309481_zpid/
,"$225,000","1116 Swezy St, Marysville, CA 95901",1116 Swezy St,Marysville,CA,95901,2,1,872,"3,484 sqft",3484.0,SingleFamily,1940,"Garage - Attached, ",null,"$217,500","$1,599/mo",$258,https://www.zillow.com/homedetails/1116-Swezy-St-Marysville-CA-95901/16549719_zpid/
,"$699,000","1067 Mitchell Way, El Sobrante, CA 94803",1067 Mitchell Way,ElSobrante,CA,94803,3,2,"1,417","7,200 sqft",7200.0,SingleFamily,1949,"Garage Door Opener, Attached",null,"$705,154","$2,950/mo",$493,https://www.zillow.com/homedetails/1067-Mitchell-Way-El-Sobrante-CA-94803/18516710_zpid/
REALTY ONE GROUP WEST,"$549,000","29474 Wooden Boat Dr, Sun City, CA 92585",29474 Wooden Boat Dr,SunCity,CA,92585,4,3,"2,538","6,969 sqft",6969.0,SingleFamily,2015,"Direct Access, Driveway",$70 monthly,null,null,$216,https://www.zillow.com/homedetails/29474-Wooden-Boat-Dr-Sun-City-CA-92585/2071517168_zpid/
,"$525,000","511 Encinal Ave, Roseville, CA 95678",511 Encinal Ave,Roseville,CA,95678,3,2,"1,536","7,013 sqft",7013.0,SingleFamily,1922,"Carport, , Garage",null,"$502,465","$2,350/mo",$342,https://www.zillow.com/homedetails/511-Encinal-Ave-Roseville-CA-95678/17652451_zpid/
CENTURY 21 AWARD-TEM REDHAWK,"$499,900","214 Jarrett Ln, El Cajon, CA 92021",214 Jarrett Ln,ElCajon,CA,92021,3,1,930,"7,405 sqft",7405.0,SingleFamily,1940,"Driveway, Gravel, Garage, Garage Faces Front, Garage - Single Door, RV Access/Parking, RV Potential, See Remarks",null,"$507,836","$2,499/mo",$538,https://www.zillow.com/homedetails/214-Jarrett-Ln-El-Cajon-CA-92021/17051124_zpid/
,"$575,000","741 Swallowtail Ct, Roseville, CA 95747",741 Swallowtail Ct,Roseville,CA,95747,3,3,"1,964","4,660 sqft",4660.0,SingleFamily,2019,"Garage - Attached, ",null,"$516,962",null,$293,https://www.zillow.com/homedetails/741-Swallowtail-Ct-Roseville-CA-95747/300100660_zpid/
,"$799,999","356 Pebble Beach Dr, Brentwood, CA 94513",356 Pebble Beach Dr,Brentwood,CA,94513,3,2,"2,325","8,704 sqft",8704.0,SingleFamily,2002,"Garage Door Opener, Attached",null,"$746,546","$2,950/mo",$344,https://www.zillow.com/homedetails/356-Pebble-Beach-Dr-Brentwood-CA-94513/59397013_zpid/
BULLOCK RUSSELL RE SERVICES,"$799,999","22792 Via Octavo, Mission Viejo, CA 92691",22792 Via Octavo,MissionViejo,CA,92691,4,2,"1,463","10,005 sqft",10005.0,SingleFamily,1974,"Direct Access, Driveway, Garage, Garage - Two Door, On Street",$21 monthly,"$854,405","$3,250/mo",$547,https://www.zillow.com/homedetails/22792-Via-Octavo-Mission-Viejo-CA-92691/25628883_zpid/
WHITE REALTY ASSOCIATES,"$699,000","5441 Trinette Ave, Garden Grove, CA 92845",5441 Trinette Ave,GardenGrove,CA,92845,3,2,"1,185","5,998 sqft",5998.0,SingleFamily,1965,Garage - Attached,null,"$731,619","$3,000/mo",$590,https://www.zillow.com/homedetails/5441-Trinette-Ave-Garden-Grove-CA-92845/25315856_zpid/
,"$369,000","7226 E Cortland Ave, Fresno, CA 93737",7226 E Cortland Ave,Fresno,CA,93737,3,2.5,"1,900","4,634 sqft",4634.0,SingleFamily,2008,"Garage - Attached, ",null,"$379,109","$1,950/mo",$194,https://www.zillow.com/homedetails/7226-E-Cortland-Ave-Fresno-CA-93737/68990424_zpid/
,"$599,000","486 Crimson Clover Ct, Brentwood, CA 94513",486 Crimson Clover Ct,Brentwood,CA,94513,5,3,"2,287","3,645 sqft",3645.0,SingleFamily,2014,"Attached, Garage",$90 monthly,"$639,590","$2,950/mo",$262,https://www.zillow.com/homedetails/486-Crimson-Clover-Ct-Brentwood-CA-94513/95410922_zpid/
,"$563,000","18925 Hidden Valley Rd, Guerneville, CA 95446",18925 Hidden Valley Rd,Guerneville,CA,95446,2,2,"1,116","3,920 sqft",3920.0,SingleFamily,1996,"Attached, Paved Driveway",null,"$596,828","$2,500/mo",$504,https://www.zillow.com/homedetails/18925-Hidden-Valley-Rd-Guerneville-CA-95446/15811088_zpid/
,"$960,000","115 Linda Ln, Pleasant Hill, CA 94523",115 Linda Ln,PleasantHill,CA,94523,4,3,"1,967","23,360 sqft",23360.0,SingleFamily,1960,"Garage Door Opener, Attached, RV/Boat Parking, Side Yard Access",null,"$1,201,037","$3,500/mo",$488,https://www.zillow.com/homedetails/115-Linda-Ln-Pleasant-Hill-CA-94523/18401421_zpid/
KELLER WILLIAMS SD METRO,"$480,000","2432 Highland Ave, National City, CA 91950",2432 Highland Ave,NationalCity,CA,91950,4,1,"1,680",No Data,null,SingleFamily,1926,"Carport, Driveway, Other",null,"$503,495","$3,400/mo",$286,https://www.zillow.com/homedetails/2432-Highland-Ave-National-City-CA-91950/17100018_zpid/
DOUGLAS ELLIMAN,"$1,519,000","1464 Royal Blvd, Glendale, CA 91207",1464 Royal Blvd,Glendale,CA,91207,3,3,"2,439","13,686 sqft",13686.0,SingleFamily,1949,Garage - Two Door,null,"$1,583,047","$4,518/mo",$623,https://www.zillow.com/homedetails/1464-Royal-Blvd-Glendale-CA-91207/20838786_zpid/
,"$419,900","3080 Cambridge Rd UNIT 5, Cameron Park, CA 95682",3080 Cambridge Rd UNIT 5,CameronPark,CA,95682,3,2,"1,341","1,306 sqft",1306.0,SingleFamily,1995,"Garage - Attached, ",$235 monthly,"$419,907","$1,995/mo",$313,https://www.zillow.com/homedetails/3080-Cambridge-Rd-UNIT-5-Cameron-Park-CA-95682/18603442_zpid/
COMPASS,"$1,179,000","8511 Cole Crest Dr, Los Angeles, CA 90046",8511 Cole Crest Dr,LosAngeles,CA,90046,4,3,"1,515","4,319 sqft",4319.0,SingleFamily,1961,Driveway,null,"$1,233,712","$3,595/mo",$778,https://www.zillow.com/homedetails/8511-Cole-Crest-Dr-Los-Angeles-CA-90046/20797826_zpid/
,"$489,999","5913 Engstrom Dr, Riverbank, CA 95367",5913 Engstrom Dr,Riverbank,CA,95367,4,3,"2,532","5,458 sqft",5458.0,SingleFamily,2003,"Garage - Attached, ",null,"$517,998","$2,500/mo",$194,https://www.zillow.com/homedetails/5913-Engstrom-Dr-Riverbank-CA-95367/61342720_zpid/
,"$465,000","1451 Bronson Ave, Modesto, CA 95350",1451 Bronson Ave,Modesto,CA,95350,4,2,"1,860","7,714 sqft",7714.0,SingleFamily,1952,"Garage - Attached, ",null,"$416,199","$1,975/mo",$250,https://www.zillow.com/homedetails/1451-Bronson-Ave-Modesto-CA-95350/16073519_zpid/
